# file format intended for conversion to featureXML through OpenMS FileConverter
scan	time	mz	accurateMZ	mass	intensity	charge	chargeStates	kl	background	median	peaks	scanFirst	scanLast	scanCount	totalIntensity	sumSquaresDist	description
1357	442.5963844924185	523.133110641276	523.1328034136419	522.125526946762	1041073.8049774443	1	0	1.0	0.0	0.0	2	615	631	17	1041073.8049774443	0.0	""
1358	440.0471346993963	889.2306826496675	889.2299990246685	888.2227225577885	455148.3895313912	1	0	1.0	0.0	0.0	2	606	626	20	455148.3895313912	0.0	""
1359	442.7945074626885	538.5698063336251	538.5697126480394	1612.6873085434781	516056.95498318726	3	0	1.0	0.0	0.0	2	611	639	19	516056.95498318726	0.0	""
1360	442.0931155377654	578.1260597461445	578.1254977019194	577.1182212350394	227074.86681723737	1	0	1.0	0.0	0.0	2	618	628	11	227074.86681723737	0.0	""
1361	443.3940018783521	579.2691434822331	579.2694694133125	1156.5243858928652	450123.2660394134	2	0	1.0	0.0	0.0	2	620	633	11	450123.2660394134	0.0	""
1362	443.1089226546273	692.7755522321734	692.7754141554929	1383.5362753772258	1684326.969589547	2	0	1.0	0.0	0.0	3	612	639	28	1684326.969589547	0.0	""
1363	440.41547900230205	463.1462453185993	463.1445433811693	462.1372669142893	961118.3910886586	1	0	1.0	0.0	0.0	2	614	632	14	961118.3910886586	0.0	""
1364	442.30438497037056	519.2950702788912	519.2951393669973	1036.5757258002347	190474.61113600805	2	0	1.0	0.0	0.0	2	619	627	9	190474.61113600805	0.0	""
1365	441.8323991311351	547.5798647361447	547.5797036664823	1639.7172815988067	129556.84738116758	3	0	1.0	0.0	0.0	2	620	627	6	129556.84738116758	0.0	""
1366	443.5960195368408	448.0992130162857	448.0972836784512	447.0900072115712	331918.55087969615	1	0	1.0	0.0	0.0	2	619	636	14	331918.55087969615	0.0	""
1367	438.7944600417797	460.1716061180941	460.1702794070668	459.1630029401868	3117094.2847962137	1	0	1.0	0.0	0.0	2	600	636	37	3117094.2847962137	0.0	""
1368	445.2456431713654	744.1920940295877	744.191220884981	743.1839444181011	1877428.013248777	1	0	1.0	0.0	0.0	2	619	641	23	1877428.013248777	0.0	""
1369	444.09995998979406	432.26289602797794	432.2629986543905	862.511444375021	316383.49989740114	2	0	1.0	0.0	0.0	2	623	640	17	316383.49989740114	0.0	""
1370	444.74993899648086	817.212331541517	817.2105599160806	816.2032834492006	611559.5066760478	1	0	1.0	0.0	0.0	2	622	632	11	611559.5066760478	0.0	""
1371	445.00227850505485	502.76071895014474	502.76066654083814	1003.5067801479163	390148.33028148074	2	0	1.0	0.0	0.0	2	619	649	21	390148.33028148074	0.0	""
1372	445.2268639072276	519.294530799454	519.294738378909	1036.574923824058	135019.06335352606	2	0	1.0	0.0	0.0	2	628	635	7	135019.06335352606	0.0	""
1373	444.85129079685635	503.106583223499	503.1059280799397	502.0986516130597	2261140.7483143215	1	0	1.0	0.0	0.0	2	607	637	28	2261140.7483143215	0.0	""
1374	442.52451603901244	505.08575073305224	505.08534089513364	504.07806442825364	1444251.136946069	1	0	1.0	0.0	0.0	2	612	637	26	1444251.136946069	0.0	""
1375	442.49089666074474	533.1899336165515	533.1891783598576	532.1819018929776	4138816.756527925	1	0	1.0	0.0	0.0	2	600	637	38	4138816.756527925	0.0	""
1376	444.3454852159989	525.9033175243411	525.9031209096225	1574.6875333282278	341413.2225527802	3	0	1.0	0.0	0.0	2	627	635	8	341413.2225527802	0.0	""
1377	445.19576066765393	415.74497610765303	415.7450437854456	829.4755346371312	2984037.2047976432	2	0	1.0	0.0	0.0	2	599	637	38	2984037.2047976432	0.0	""
1378	446.422175581339	537.1656559167739	537.1641214487386	536.1568449818586	1107354.5733378623	1	0	1.0	0.0	0.0	2	619	645	21	1107354.5733378623	0.0	""
1379	444.5322547266325	495.8326195452747	495.8320423931237	494.8247659262437	1487131.028053817	1	0	1.0	0.0	0.0	2	610	646	27	1487131.028053817	0.0	""
1380	446.84393688869847	452.2059456613829	452.20590935556515	1353.5958986660555	1240183.4681121623	3	0	1.0	0.0	0.0	2	612	642	24	1240183.4681121623	0.0	""
1381	442.7706394194822	555.2427201101723	555.2427235097585	1662.7063411286356	602744.8845577922	3	0	1.0	0.0	0.0	2	618	640	16	602744.8845577922	0.0	""
1382	447.3078005719886	410.23238369151545	410.2343319337018	2046.135277334109	33542.486599214855	5	0	1.0	0.0	0.0	2	636	639	3	33542.486599214855	0.0	""
1383	445.83944258739064	651.1437354868115	651.1429260067347	650.1356495398547	408241.77074668114	1	0	1.0	0.0	0.0	2	629	647	17	408241.77074668114	0.0	""
1384	447.4539663399438	506.08622660484895	506.08348477479564	505.07620830791564	181109.51528624748	1	0	1.0	0.0	0.0	2	634	643	8	181109.51528624748	0.0	""
1385	448.05683022269545	891.2296065669658	891.2288195747728	890.2215431078929	300797.7396037129	1	0	1.0	0.0	0.0	2	628	648	19	300797.7396037129	0.0	""
1386	448.4747166503538	547.5788742727186	547.5787954530354	1639.7145569584661	123839.26464255934	3	0	1.0	0.0	0.0	2	637	642	5	123839.26464255934	0.0	""
1387	448.44846970310573	578.1261269145422	578.1242999735854	577.1170235067054	186135.59311694553	1	0	1.0	0.0	0.0	2	637	645	7	186135.59311694553	0.0	""
1388	448.25395888368337	579.103950150081	579.1029355988785	578.0956591319986	346378.77680505	1	0	1.0	0.0	0.0	2	629	646	14	346378.77680505	0.0	""
1389	447.4535130094528	684.2011681456174	684.2008278335211	683.1935513666411	418203.21438746137	1	0	1.0	0.0	0.0	2	634	646	13	418203.21438746137	0.0	""
1390	448.67707582334265	423.93947493007903	423.9394337320551	1691.7286290607003	1327617.7350412607	4	0	1.0	0.0	0.0	3	632	650	19	1327617.7350412607	0.0	""
1391	446.52708758686765	523.1329875914203	523.1326371765689	522.125360709689	779490.1784921165	1	0	1.0	0.0	0.0	2	632	646	13	779490.1784921165	0.0	""
1392	449.9508448431004	525.9024568678319	525.9021410080953	1574.6845936236462	453790.0507057925	3	0	1.0	0.0	0.0	2	635	647	13	453790.0507057925	0.0	""
1393	446.9148058988167	427.94806662828483	427.9478486003386	1707.7622885338344	255436.84017064434	4	0	1.0	0.0	0.0	2	635	647	11	255436.84017064434	0.0	""
1394	449.53311377817346	519.2944911018186	519.294494282862	1036.5744356319642	406137.4184393076	2	0	1.0	0.0	0.0	2	636	653	17	406137.4184393076	0.0	""
1395	447.1699626651038	451.8715704657385	451.87152319553894	1352.592740185977	3959342.2503872984	3	0	1.0	0.0	0.0	2	615	663	48	3959342.2503872984	0.0	""
1396	447.9774008125419	400.20617796707626	400.20625689960644	1197.5969412981794	1564467.7846418575	3	0	1.0	0.0	0.0	2	617	664	39	1564467.7846418575	0.0	""
1397	451.2176353883521	451.5617852089743	451.56151299377234	1351.662709580677	64229.27213668915	3	0	1.0	0.0	0.0	2	648	650	3	64229.27213668915	0.0	""
1398	452.093077634518	400.5409510447722	400.54046786650434	1198.5995741988731	81424.47770069735	3	0	1.0	0.0	0.0	2	648	654	7	81424.47770069735	0.0	""
1399	450.5882808288938	423.9393145470942	423.93922513647834	845.8638973391967	566909.8268857752	2	0	1.0	0.0	0.0	2	645	654	10	566909.8268857752	0.0	""
1400	452.1071201669938	427.9474571986467	427.94752817482976	1707.761006831799	108910.71419536622	4	0	1.0	0.0	0.0	2	649	657	6	108910.71419536622	0.0	""
1401	450.972516524266	818.2106443318387	818.2100007613892	817.2027242945093	705749.8488504248	1	0	1.0	0.0	0.0	2	633	656	22	705749.8488504248	0.0	""
1402	451.90475290018105	448.09905662064324	448.09635046554246	447.08907399866246	191260.96716685547	1	0	1.0	0.0	0.0	2	649	656	7	191260.96716685547	0.0	""
1403	452.59091746112165	476.1977373424899	476.19747046103953	475.19019399415953	163440.8830119496	1	0	1.0	0.0	0.0	2	648	657	10	163440.8830119496	0.0	""
1404	451.767979436619	526.2367857461813	526.2366253812387	1575.688046743076	234046.13665510365	3	0	1.0	0.0	0.0	2	650	660	10	234046.13665510365	0.0	""
1405	452.2980829473908	684.2013104473459	684.2007838068506	683.1935073399707	334273.12723583163	1	0	1.0	0.0	0.0	2	646	657	11	334273.12723583163	0.0	""
1406	450.1601608901028	534.1906908234248	534.1900268381353	533.1827503712553	1602548.185308335	1	0	1.0	0.0	0.0	2	638	674	37	1602548.185308335	0.0	""
1407	450.0785145473802	505.0858572541872	505.08533236986347	504.07805590298346	1539852.5255343718	1	0	1.0	0.0	0.0	3	638	666	29	1539852.5255343718	0.0	""
1408	449.34258996440167	503.10639993559784	503.1051901524616	502.0979136855816	1700069.939478254	1	0	1.0	0.0	0.0	3	638	657	20	1700069.939478254	0.0	""
1409	451.59421618812803	452.20582108869434	452.2058935665328	1353.5958512989585	1031760.974563813	3	0	1.0	0.0	0.0	2	643	665	18	1031760.974563813	0.0	""
1410	455.6326458690593	423.9392916752099	423.93938336990686	1691.7284276121075	1282085.578449895	4	0	1.0	0.0	0.0	3	651	667	15	1282085.578449895	0.0	""
1411	454.0069853249578	419.940313413826	419.94029737078864	1675.7320836156346	57324.67017753291	4	0	1.0	0.0	0.0	2	656	658	3	57324.67017753291	0.0	""
1412	453.7625442341424	579.2685932867531	579.2685301573802	1156.5225073810004	405207.8714279855	2	0	1.0	0.0	0.0	2	646	660	14	405207.8714279855	0.0	""
1413	453.67465694382724	758.2195286229655	758.2193196944207	757.2120432275408	65516.67367167552	1	0	1.0	0.0	0.0	2	656	660	4	65516.67367167552	0.0	""
1414	453.6072092932965	431.0676880181211	431.0670353634436	430.0597588965636	214116.5569125565	1	0	1.0	0.0	0.0	2	654	660	6	214116.5569125565	0.0	""
1415	453.75714627069624	745.1906407196172	745.1894234744242	744.1821470075442	233002.75282065207	1	0	1.0	0.0	0.0	2	653	661	7	233002.75282065207	0.0	""
1416	452.9238094858753	433.3303541467171	433.3304266516689	432.3231501847889	1055088.4706797088	1	0	1.0	0.0	0.0	2	643	666	24	1055088.4706797088	0.0	""
1417	455.7844511869791	447.09869733094956	447.0971414768503	446.0898650099703	1504857.8583111404	1	0	1.0	0.0	0.0	3	646	678	21	1504857.8583111404	0.0	""
1418	455.9304282751048	419.9409589319708	419.9409779026132	1675.7348057429328	174084.97224501768	4	0	1.0	0.0	0.0	2	661	669	7	174084.97224501768	0.0	""
1419	458.45571371201487	523.1327258370083	523.1326074152895	522.1253309484096	2018731.7182250612	1	0	1.0	0.0	0.0	2	645	679	35	2018731.7182250612	0.0	""
1420	455.23398134800254	515.7850551793729	515.7850886193389	1029.555624304918	1185473.7655618447	2	0	1.0	0.0	0.0	2	649	674	26	1185473.7655618447	0.0	""
1421	457.6390156487058	424.19022164355226	424.18993888860484	1692.7306496868994	453240.40307732165	4	0	1.0	0.0	0.0	3	665	672	7	453240.40307732165	0.0	""
1422	454.8379097037494	692.7754460257293	692.7754954469189	1383.5364379600778	682993.6712849659	2	0	1.0	0.0	0.0	2	650	671	20	682993.6712849659	0.0	""
1423	456.73168773402693	451.87177512977445	451.87166690774114	1352.5931713225834	1291927.892987692	3	0	1.0	0.0	0.0	2	664	689	26	1291927.892987692	0.0	""
1424	457.1818279094555	504.1073450176795	504.10464073996906	503.09736427308906	591824.7119852828	1	0	1.0	0.0	0.0	2	657	672	16	591824.7119852828	0.0	""
1425	458.1841277671972	681.227348284612	681.2270316681461	680.2197552012661	73582.93978667972	1	0	1.0	0.0	0.0	2	670	676	6	73582.93978667972	0.0	""
1426	458.75759959221443	579.268542313421	579.2683982216047	1156.5222435094495	399437.2625917873	2	0	1.0	0.0	0.0	2	661	677	15	399437.2625917873	0.0	""
1427	456.4603843050257	415.24734903787515	415.2472994452898	414.2400229784098	8.120221920385335E7	1	0	1.0	0.0	0.0	2	635	799	164	8.120221920385335E7	0.0	""
1428	459.0441718798037	535.1883836141483	535.1874117338507	534.1801352669708	130347.67205864379	1	0	1.0	0.0	0.0	2	670	676	7	130347.67205864379	0.0	""
1429	455.0313920424562	610.1831389094797	610.1828117314366	609.1755352645566	1135713.7913379834	1	0	1.0	0.0	0.0	2	657	682	26	1135713.7913379834	0.0	""
1430	459.40143902757984	424.1902960250483	424.19033710123085	1692.7322425374034	403856.93566998746	4	0	1.0	0.0	0.0	2	670	678	8	403856.93566998746	0.0	""
1431	461.9735922132652	505.08579965218496	505.08476471196025	504.07748824508025	1463915.6816231834	1	0	1.0	0.0	0.0	3	667	698	27	1463915.6816231834	0.0	""
1432	459.25697899279373	506.08647891038544	506.0841471249952	505.0768706581152	372547.92890569405	1	0	1.0	0.0	0.0	2	659	678	14	372547.92890569405	0.0	""
1433	460.0143958017569	419.9405739600082	419.94057435340153	1675.7331915460861	374971.0313946302	4	0	1.0	0.0	0.0	3	670	685	12	374971.0313946302	0.0	""
1434	462.64271475381764	447.0987274660003	447.0976813407996	446.0904048739196	1949486.9406050525	1	0	1.0	0.0	0.0	3	667	696	30	1949486.9406050525	0.0	""
1435	459.6825062060428	499.74464032673626	499.7446822876722	997.4748116415844	622076.1579857604	2	0	1.0	0.0	0.0	2	673	688	15	622076.1579857604	0.0	""
1436	460.68593705633003	421.32103897920933	421.32097372091846	420.31369725403846	231286.67896272521	1	0	1.0	0.0	0.0	2	676	683	8	231286.67896272521	0.0	""
1437	461.2217175885435	433.3303078960928	433.33042599958236	432.32314953270236	849510.5159576443	1	0	1.0	0.0	0.0	2	663	685	19	849510.5159576443	0.0	""
1438	459.9552412876187	452.20574838233927	452.2059149651341	1353.5959154947625	334253.6956826097	3	0	1.0	0.0	0.0	2	674	684	8	334253.6956826097	0.0	""
1439	461.83220178623185	580.1044464504062	580.1034467880735	579.0961703211935	240550.0507779866	1	0	1.0	0.0	0.0	2	671	689	16	240550.0507779866	0.0	""
1440	459.37633294759837	504.10705978427507	504.1053453673295	503.0980689004495	515825.14439297956	1	0	1.0	0.0	0.0	2	672	685	14	515825.14439297956	0.0	""
1441	461.5225929039262	692.7756095156875	692.7756383881355	1383.536723842511	551762.9490864804	2	0	1.0	0.0	0.0	2	672	691	16	551762.9490864804	0.0	""
1442	461.7754123093205	413.5382173818797	413.5382354350609	1237.592876904543	300064.69199775485	3	0	1.0	0.0	0.0	2	672	686	13	300064.69199775485	0.0	""
1443	462.9174332452629	424.1901227375381	424.1900999188806	1692.7312938080024	505491.9641499609	4	0	1.0	0.0	0.0	2	678	689	11	505491.9641499609	0.0	""
1444	459.2625376317343	431.06741449906264	431.0669702255044	430.0596937586244	1008362.6960018061	1	0	1.0	0.0	0.0	2	660	687	26	1008362.6960018061	0.0	""
1445	460.49976707253563	534.1909523604986	534.1899552316108	533.1826787647309	783445.7319615779	1	0	1.0	0.0	0.0	2	675	691	17	783445.7319615779	0.0	""
1446	459.4841320670745	525.9032172157912	525.9030254871893	1574.687247060928	510759.1396905357	3	0	1.0	0.0	0.0	2	670	688	15	510759.1396905357	0.0	""
1447	461.1234385711405	495.8324961187307	495.83180330366923	494.82452683678923	612336.8500821389	1	0	1.0	0.0	0.0	2	670	690	19	612336.8500821389	0.0	""
1448	462.8690081463069	419.9404249342014	419.9406079042761	837.8666628747922	130848.55969131232	2	0	1.0	0.0	0.0	2	682	688	5	130848.55969131232	0.0	""
1449	463.6236570864664	890.2311873154358	890.2297768536596	889.2225003867796	479721.5597606434	1	0	1.0	0.0	0.0	2	669	691	22	479721.5597606434	0.0	""
1450	462.63395201015555	427.94747525837545	427.9474298513591	1707.7606135379165	186467.34680567702	4	0	1.0	0.0	0.0	2	674	689	12	186467.34680567702	0.0	""
1451	463.9027712937287	562.2230352219459	562.222822637519	1122.4310923412781	186900.41048820852	2	0	1.0	0.0	0.0	2	683	691	7	186900.41048820852	0.0	""
1452	464.6563320731482	419.9404518157719	419.9405774758039	1675.7332040356955	279728.5397453653	4	0	1.0	0.0	0.0	2	686	693	6	279728.5397453653	0.0	""
1453	463.993308938683	504.10698968136734	504.1051345159333	503.0978580490533	319418.8019103894	1	0	1.0	0.0	0.0	2	684	693	8	319418.8019103894	0.0	""
1454	465.02449911998355	413.53810535367694	413.5381417482338	1237.5925958440614	497322.09070084867	3	0	1.0	0.0	0.0	2	685	697	13	497322.09070084867	0.0	""
1455	463.8223145409436	684.2013081524399	684.2013128253778	683.1940363584979	342055.6192676809	1	0	1.0	0.0	0.0	2	682	695	14	342055.6192676809	0.0	""
1456	464.92000750993645	408.9337594268439	408.934120317018	1631.707375400552	73881.89257307192	4	0	1.0	0.0	0.0	2	687	693	5	73881.89257307192	0.0	""
1457	463.2092162964981	651.1439336580297	651.1429490244884	650.1356725576085	272144.2043585358	1	0	1.0	0.0	0.0	2	684	693	10	272144.2043585358	0.0	""
1458	464.3221049167053	671.1715373703697	671.1713993479921	670.1641228811121	797256.0166411245	1	0	1.0	0.0	0.0	2	685	699	15	797256.0166411245	0.0	""
1459	465.10238764181855	449.9111025053408	449.9121117627709	2244.5241764794546	65466.18680221372	5	0	1.0	0.0	0.0	2	689	695	5	65466.18680221372	0.0	""
1460	464.85275508797554	525.9029420157798	525.9028717927308	1574.6867859775525	295667.9150132412	3	0	1.0	0.0	0.0	2	687	699	13	295667.9150132412	0.0	""
1461	465.6214999757584	427.3775949430474	427.3778280661412	426.3705515992612	111816.57826337137	1	0	1.0	0.0	0.0	2	691	696	6	111816.57826337137	0.0	""
1462	465.4573370860907	431.0852090097413	431.08485094863323	430.07757448175323	306454.14119208185	1	0	1.0	0.0	0.0	2	689	696	8	306454.14119208185	0.0	""
1463	465.8769794320481	579.2672388982747	579.2671614667686	1156.5197699997773	418269.88054375944	2	0	1.0	0.0	0.0	2	684	706	21	418269.88054375944	0.0	""
1464	464.92439794678376	579.1041869434746	579.1037326094058	578.0964561425259	349963.94621657085	1	0	1.0	0.0	0.0	2	689	699	11	349963.94621657085	0.0	""
1465	466.9293510444854	463.1461719663386	463.14469042395376	462.13741395707376	645233.5735076948	1	0	1.0	0.0	0.0	2	688	699	9	645233.5735076948	0.0	""
1466	465.83687672398236	451.8715854900975	451.87160493888086	1352.5929854160026	456333.00129324343	3	0	1.0	0.0	0.0	3	690	700	11	456333.00129324343	0.0	""
1467	466.25209677259613	431.06720971737064	431.0667872912016	430.0595108243216	517621.35043052083	1	0	1.0	0.0	0.0	2	686	704	14	517621.35043052083	0.0	""
1468	466.48898613161424	433.3303424940377	433.3304179272616	432.3231414603816	674596.9635920383	1	0	1.0	0.0	0.0	2	686	699	14	674596.9635920383	0.0	""
1469	467.3712241319061	447.0987122375673	447.0967723656929	446.0894958988129	220450.1209354687	1	0	1.0	0.0	0.0	3	696	699	3	220450.1209354687	0.0	""
1470	467.3658528892077	495.8324965763029	495.8321288655051	494.8248523986251	614167.45177348	1	0	1.0	0.0	0.0	2	688	699	12	614167.45177348	0.0	""
1471	466.46508691653855	499.7448524746035	499.74469805157116	997.4748431693823	295311.49765141145	2	0	1.0	0.0	0.0	2	689	702	12	295311.49765141145	0.0	""
1472	467.3600808864647	534.191294638088	534.1884242653716	533.1811477984917	523016.6216155176	1	0	1.0	0.0	0.0	2	686	699	14	523016.6216155176	0.0	""
1473	467.3591807626785	610.1831252659563	610.1822700588741	609.1749935919942	758677.7125476899	1	0	1.0	0.0	0.0	3	683	701	17	758677.7125476899	0.0	""
1474	466.2437560891801	817.2113125335525	817.2101032702017	816.2028268033217	1559617.2365326423	1	0	1.0	0.0	0.0	2	679	699	21	1559617.2365326423	0.0	""
1475	465.2570540416384	815.2122560184907	815.2117543253561	814.2044778584761	1823874.4381066025	1	0	1.0	0.0	0.0	2	683	699	17	1823874.4381066025	0.0	""
1476	468.21066003142244	891.2298102180305	891.2290959769254	890.2218195100454	96661.58793345191	1	0	1.0	0.0	0.0	2	700	704	4	96661.58793345191	0.0	""
1477	468.44347566913467	423.93951407741355	423.93944025122573	1691.728655137383	1088005.5121488036	4	0	1.0	0.0	0.0	3	696	718	18	1088005.5121488036	0.0	""
1478	471.4309143372601	423.9394639155482	423.9391160804743	845.8636792271886	319068.3275536784	2	0	1.0	0.0	0.0	2	709	721	12	319068.3275536784	0.0	""
1479	467.98949862744223	692.7757351641568	692.7758734329784	1383.537193932197	180922.83929978136	2	0	1.0	0.0	0.0	2	698	706	7	180922.83929978136	0.0	""
1480	469.54890386781636	744.1918592310515	744.1913020566175	743.1840255897375	1765092.426905041	1	0	1.0	0.0	0.0	2	700	720	21	1765092.426905041	0.0	""
1481	469.10921292416214	430.0880086108407	430.08650816916554	429.07923170228554	1627337.4093637886	1	0	1.0	0.0	0.0	2	700	719	19	1627337.4093637886	0.0	""
1482	467.994732261576	447.09870336507873	447.0983761165719	446.0910996496919	1024535.375637983	1	0	1.0	0.0	0.0	2	700	715	16	1024535.375637983	0.0	""
1483	468.42867920146557	413.5382781913771	413.5383118126095	1237.5931060371886	1622091.99615428	3	0	1.0	0.0	0.0	3	692	719	22	1622091.99615428	0.0	""
1484	468.8942432944883	610.1830229803375	610.1827494811329	609.1754730142529	586381.7343887072	1	0	1.0	0.0	0.0	2	700	712	13	586381.7343887072	0.0	""
